objid,ra_1,dec_1,zph,zphErr,clean,zsp,zspErr,zfinal,zfinalErr,ztype,u,g,r,i,z,u_err,g_err,r_err,i_err,z_err,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,veldisp,veldisperr,subclass,instrument,survey,programname,class,Source_id,Isl_id,RA_2,E_RA,DEC_2,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,RA_max,E_RA_max,DEC_max,E_DEC_max,Maj,E_Maj,Min,E_Min,PA,E_PA,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Resid_Isl_rms,Resid_Isl_mean,S_Code,Separation
1237663278462730812,355.674716217983,0.926046945677757,0.821301,0.200535,0,,,0.821301,0.200535,p,23.37583,23.09599,22.35131,22.51152,20.76855,0.5764784,0.2036103,0.4191601,0.5081666,0.6137868,0.1324226,0.1031828,0.0713814,0.05304403,0.03945501,,,,,,,,2527,2474,355.67491513725616,2.9125234405272775E-4,0.9262636223869697,2.098424735202322E-4,4.402082998411544E-5,1.9945330289794277E-5,4.2934784560893634E-5,1.1066513423025227E-5,355.67491513725616,2.9125234405272775E-4,0.9262636223869697,2.098424735202322E-4,0.002460256493424988,7.652377626229083E-4,0.001681605325310316,3.5917915218942393E-4,59.849526075447685,32.48000423958461,0.0024601601757223974,7.652377626229083E-4,0.0016815655378058948,3.5917915218942393E-4,59.85341500962036,32.48000423958461,0.0,7.652377626229083E-4,0.0,3.5917915218942393E-4,0.0,32.48000423958461,0.0,7.652377626229083E-4,0.0,3.5917915218942393E-4,0.0,32.48000423958461,7.65589084507891E-5,2.0656111285168292E-5,1.129969496105332E-5,-7.405886321976141E-7,2.5550918962835567E-6,-7.386685751953337E-7,C,1.0588366578971546
1237663278462730744,355.651817900195,0.984238319912888,0.456495,0.254404,1,,,0.456495,0.254404,p,23.08524,22.40307,21.97721,21.88783,21.35856,0.872708,0.1142178,0.1990185,0.2970451,0.7998919,0.1346994,0.1049569,0.0726087,0.05395604,0.04013338,,,,,,,,2592,2539,355.65213886861216,2.542729708922137E-4,0.9843532727348028,1.9735499653596077E-4,9.017573039649647E-5,2.753674903148691E-5,5.551374960102617E-5,1.1317255082699634E-5,355.65213886861216,2.542729708922137E-4,0.9843532727348028,1.9735499653596077E-4,0.002810198663562683,6.151448158668451E-4,0.0023324544059948283,4.4284720031243803E-4,109.26251331951966,49.43231856379069,0.0028101982012015444,6.151448158668451E-4,0.0023322784461051464,4.4284720031243803E-4,109.26703750055924,49.43231856379069,0.002106945831154495,6.151448158668451E-4,8.179964818587171E-4,4.4284720031243803E-4,100.47182633351396,49.43231856379069,0.0021069395383780075,6.151448158668451E-4,8.179370804690015E-4,4.4284720031243803E-4,100.47635051455354,49.43231856379069,6.368106943808675E-5,1.2822936017719576E-5,1.0536943591432646E-5,-7.336908538491116E-7,1.5634340115866507E-6,-7.257859238052333E-7,S,1.2271959896782376
1237663277925729328,355.413288686673,0.593588425798381,,,0,,,,,p,25.13888,24.34474,23.9551,23.5987,20.40274,0.6019681,1.464991,0.7559592,0.5423112,0.1939712,0.1079808,0.08413792,0.05820622,0.04325346,0.03217263,,,,,,,,3123,3062,355.41356332634575,1.811485942771535E-4,0.5925769614916929,2.469371315766122E-4,9.338327044265567E-5,2.9723046469289442E-5,6.43503936481714E-5,1.3244392990513042E-5,355.41356332634575,1.811485942771535E-4,0.5925769614916929,2.469371315766122E-4,0.0026352805371493,5.815263502346107E-4,0.002221981566221172,4.265398472869412E-4,0.5403505926975768,53.79857034549936,0.0026352520233504967,5.815263502346107E-4,0.00222189719091486,4.265398472869412E-4,0.5455426863008768,53.79857034549936,0.0014349167229759762,5.815263502346107E-4,0.0012625563862291515,4.265398472869412E-4,14.193815118257488,53.79857034549936,0.0014348856832298237,5.815263502346107E-4,0.0012625220930399476,4.265398472869412E-4,14.199007211860788,53.79857034549936,5.8305341869080135E-5,1.188400324110351E-5,1.2448488632799126E-5,-1.196566927319509E-6,8.372671231882123E-7,-1.1939970363528118E-6,S,3.7731004093773555
1237678617416041268,355.88673721916,1.30966044975453,0.521609,0.061738,1,,,0.521609,0.061738,p,23.92392,23.49337,21.51902,20.66414,19.45225,1.444817,0.2640604,0.1385346,0.08355723,0.3515347,0.1409992,0.1098656,0.07600454,0.05647952,0.04201039,,,,,,,,1959,1898,355.88681282511703,2.6173253037358796E-4,1.3099103545588526,1.1659186568046573E-4,1.0047352124513649E-4,2.417212651841413E-5,6.0820873564545384E-5,9.678365656389127E-6,355.88681282511703,2.6173253037358796E-4,1.3099103545588526,1.1659186568046573E-4,0.003252749151579082,6.16783890626866E-4,0.0020494631122446216,2.736884073573799E-4,92.20806055341879,17.942716688280715,0.0032527491095579414,6.16783890626866E-4,0.002049163664784629,2.736884073573799E-4,92.20871464344657,17.942716688280715,0.0,6.16783890626866E-4,0.0,2.736884073573799E-4,0.0,17.942716688280715,0.0,6.16783890626866E-4,0.0,2.736884073573799E-4,0.0,17.942716688280715,6.441101564538701E-5,1.0705327222990825E-5,9.285929991165176E-6,-2.517648454158916E-7,1.6742757225074456E-6,-2.6070176772918785E-7,S,0.9399081236813915
1237663277925729052,355.313526707577,0.479144162383957,0.460734,0.081862,1,,,0.460734,0.081862,p,22.32139,23.73353,22.57084,21.22845,21.53463,0.7952105,0.4595149,0.2552351,0.1730824,0.4211959,0.1015803,0.07915065,0.05475605,0.04068961,0.0302656,,,,,,,,3224,3155,355.3135828409121,2.29550219128117E-4,0.4798301300372296,2.6306584096449844E-4,1.1934099517408102E-4,3.518013596370941E-5,7.809264884389941E-5,1.4742898198876369E-5,355.3135828409121,2.29550219128117E-4,0.4798301300372296,2.6306584096449844E-4,0.003276178777198239,7.711774295855308E-4,0.0018821991761678928,2.849864992952564E-4,140.13192966912413,18.307508847650546,0.0032761420328596014,7.711774295855308E-4,0.0018821100900368488,2.849864992952564E-4,140.13697185496727,18.307508847650546,0.0025443247498496734,7.711774295855308E-4,0.0,2.849864992952564E-4,133.68302500104187,18.307508847650546,0.002544281969601531,7.711774295855308E-4,0.0,2.849864992952564E-4,133.688067186885,18.307508847650546,6.676752354967415E-5,1.5709387538979113E-5,1.447897739126347E-5,-1.1496387060105917E-6,1.8495612721380894E-6,-1.1542533684405498E-6,S,2.4777373713923594
1237678617416041182,355.835174767481,1.25341663151674,0.752689,0.055502,1,,,0.752689,0.055502,p,25.52749,23.47806,21.64907,20.15747,19.41709,0.7114133,0.264141,0.1384871,0.0580625,0.09210928,0.1332128,0.1037985,0.07180734,0.05336055,0.03969045,,,,,,,,2076,2018,355.83544613717027,3.866626343138472E-6,1.2535776483321543,4.184142182764498E-6,0.0018632656129125831,1.8090759322722352E-5,0.0019277938198615802,9.608682375983335E-6,355.8356591617876,3.866626343138472E-6,1.253377193547686,4.184142182764498E-6,0.0019292007302591952,1.0126589632623159E-5,0.0018030652660351789,8.799812092501952E-6,117.81499920889375,3.12281378521318,0.0019291626693264388,1.0126589632623159E-5,0.0018028652463304548,8.799812092501952E-6,117.81674926753492,3.12281378521318,0.0,1.0126589632623159E-5,0.0,8.799812092501952E-6,0.0,3.12281378521318,0.0,1.0126589632623159E-5,0.0,8.799812092501952E-6,0.0,3.12281378521318,0.0016831773009159398,1.9992024852182613E-5,9.608682375983335E-6,-5.680266212948482E-7,2.5176943381666206E-5,3.9901960917632096E-6,M,1.135756819404365
1237663277925729213,355.42630753945,0.57329348709312,0.442456,0.052297,1,,,0.442456,0.052297,p,24.32127,23.72899,22.29131,21.35674,19.63033,0.7370897,0.4362801,0.197798,0.1086281,0.3296161,0.1059283,0.08253861,0.05709983,0.04243129,0.03156108,,,,,,,,3091,3030,355.4268355717599,1.6929430914577618E-4,0.5727295970377733,2.970168366923086E-4,9.358004497560017E-5,2.7892810995014085E-5,6.727978847985299E-5,1.2354757288847564E-5,355.4268355717599,1.6929430914577618E-4,0.5727295970377733,2.970168366923086E-4,0.0032217207683207247,7.662376302553449E-4,0.0017420420719756642,2.469916439728264E-4,25.552291280640326,16.230376423702605,0.0032216304533703934,7.662376302553449E-4,0.001742012046476364,2.469916439728264E-4,25.55717682728664,16.230376423702605,0.0024300106454518146,7.662376302553449E-4,0.0,2.469916439728264E-4,31.47162346983719,16.230376423702605,0.002429931846090645,7.662376302553449E-4,0.0,2.469916439728264E-4,31.476509016483504,16.230376423702605,6.197686254254717E-5,1.452990649594809E-5,1.2427136425685603E-5,-1.258416659766226E-6,3.7600527775794035E-6,-1.213754899254127E-6,S,2.781013930939022
1237663277925729195,355.417106041943,0.45475874986222,,,1,,,,,p,24.07438,23.66507,22.21396,20.52296,19.80834,0.6753589,0.6742609,0.2170235,0.08722815,0.1995571,0.1030166,0.08026983,0.05553029,0.04126496,0.03069355,,,,,,,,3115,3054,355.4174382918722,3.60102697271422E-5,0.4548244258790028,5.3371336692301156E-5,2.6966265960939276E-4,2.3625704239146082E-5,2.665119907763529E-4,1.3412591732210346E-5,355.4174382918722,3.60102697271422E-5,0.4548244258790028,5.3371336692301156E-5,0.0022720403361098282,1.2848920253489938E-4,0.0017969404553965663,8.047759585761085E-5,164.52516630312815,9.685183194212371,0.0022720402745677265,1.2848920253489938E-4,0.0017968684297431094,8.047759585761085E-5,164.52912107492182,9.685183194212371,6.985074799176337E-4,1.2848920253489938E-4,0.0,8.047759585761085E-5,137.10791735210518,9.685183194212371,6.985009341005212E-4,1.2848920253489938E-4,0.0,8.047759585761085E-5,137.11187212389885,9.685183194212371,2.4855144026039386E-4,1.706418866542873E-5,1.3512026271200739E-5,-1.1081640423071804E-6,3.822903636319097E-6,-1.1973164646406076E-6,S,1.2192068481551555
1237663277925794036,355.456639852743,0.555880465476,0.309697,0.033723,1,,,0.309697,0.033723,p,20.74641,19.92384,18.95682,18.54557,18.21269,0.09802568,0.02093412,0.01336151,0.01529012,0.03855602,0.1064223,0.08292356,0.05736614,0.04262919,0.03170828,,,,,,,,3024,2965,355.45678345353843,9.962593259117118E-5,0.5561009495304262,1.276200508732102E-4,1.1629251016567643E-4,2.3217908115677276E-5,1.0405876115140698E-4,1.2299224533189114E-5,355.45678345353843,9.962593259117118E-5,0.5561009495304262,1.276200508732102E-4,0.0024444388657765856,3.3002266492251155E-4,0.0018447581036759519,1.9088552558528782E-4,149.55960276110468,19.471422961087686,0.0024444383255002094,3.3002266492251155E-4,0.0018446851561052767,1.9088552558528782E-4,149.56405574580515,19.471422961087686,0.0012733217868340502,3.3002266492251155E-4,0.0,1.9088552558528782E-4,130.23492422308192,19.471422961087686,0.0012733136714751887,3.3002266492251155E-4,0.0,1.9088552558528782E-4,130.23937720778235,19.471422961087686,8.936949091311679E-5,1.4423431017832478E-5,1.2168224202468991E-5,-1.3057588148512878E-6,2.0019160729134455E-6,-1.3339258657651953E-6,S,0.9472342613832359
1237663783121977900,356.205058264714,-0.631276818044667,0.466337,0.022473,1,0.5020256,5.922866E-5,0.5020256,5.922866E-5,s,19.78876,21.3495,19.68062,18.91742,18.53805,0.3093687,0.08919802,0.02768173,0.01961378,0.05633656,0.1492387,0.1162858,0.08044597,0.05977998,0.04446532,199.6601,18.32705,,BOSS,boss,boss,GALAXY,1105,1071,356.2053136526878,1.6124101334962567E-5,-0.6310914207999637,7.750804862436045E-6,0.0010761998101010933,2.836698620592543E-5,7.855899261626746E-4,8.80314655660186E-6,356.2055038515583,1.6124101334962567E-5,-0.6312816304467639,7.750804862436045E-6,0.0027221728835450667,3.7989833172963684E-5,0.0018453677170304995,1.8209092532818123E-5,177.85316241604494,1.4797407239853997,0.002721798376207927,3.7989833172963684E-5,0.0018453379012975735,1.8209092532818123E-5,177.85635484160127,1.4797407239853997,0.0015783670308079176,3.7989833172963684E-5,3.0722759834155797E-4,1.8209092532818123E-5,178.60510720439035,1.4797407239853997,0.0015781479650892399,3.7989833172963684E-5,3.072230081907646E-4,1.8209092532818123E-5,178.60829962994669,1.4797407239853997,0.0010310725005772017,1.5247267341386365E-5,8.80314655660186E-6,-7.271889899129746E-7,8.341664397448767E-6,-1.3854101155175158E-7,M,1.1360680599141617
1237663277925794115,355.459418967163,0.530920607269189,0.351889,0.055436,1,,,0.351889,0.055436,p,21.66177,20.90559,20.01077,19.65925,18.85857,0.154866,0.04714056,0.02768033,0.05013814,0.09603015,0.1052455,0.08200655,0.05673175,0.04215777,0.03135764,,,,,,,,3020,2960,355.45974348193016,1.8236065221283542E-4,0.5311685721878853,1.8051098044558276E-4,1.2226433470719538E-4,3.130592603127103E-5,7.795554106789587E-5,1.3232373438517542E-5,355.45974348193016,1.8236065221283542E-4,0.5311685721878853,1.8051098044558276E-4,0.002549566079575608,4.373106799419259E-4,0.002482167923697756,4.169546916731601E-4,128.83547036202532,179.99577404119304,0.002549545667620131,4.373106799419259E-4,0.002482094127263415,4.169546916731601E-4,128.83969632083227,179.99577404119304,0.0017478875394137466,4.373106799419259E-4,0.001173689857890381,4.169546916731601E-4,92.53848573360698,179.99577404119304,0.001747834508549572,4.373106799419259E-4,0.001173681176633179,4.169546916731601E-4,92.54271169241393,179.99577404119304,8.426175952219378E-5,1.4555505884793425E-5,1.2279648217372596E-5,-1.3340097666514339E-6,3.2034922696766444E-6,-1.2901566606160486E-6,S,1.470226022372027
1237663277925729270,355.355573983898,0.553262971565322,0.539606,0.067021,0,,,0.539606,0.067021,p,21.90122,22.5507,21.89694,21.11331,21.05261,0.3238503,0.5474922,0.2150184,0.1938161,0.3169785,0.1010549,0.07874127,0.05447285,0.04047916,0.03010906,,,,,,,,3174,3111,355.35587748570265,8.452676029785043E-5,0.5534487990429416,7.98282342565413E-5,1.969195727985321E-4,2.7740433391942256E-5,1.6072447237914307E-4,1.3948774190663127E-5,355.35587748570265,8.452676029785043E-5,0.5534487990429416,7.98282342565413E-5,0.002291104904547473,2.0427459024856728E-4,0.002157814625217736,1.8228579584145775E-4,119.87327829875878,60.57634548344877,0.0022910560302224206,2.0427459024856728E-4,0.0021577414749234694,1.8228579584145775E-4,119.87868507411133,60.57634548344877,0.0,2.0427459024856728E-4,0.0,1.8228579584145775E-4,0.0,60.57634548344877,0.0,2.0427459024856728E-4,0.0,1.8228579584145775E-4,0.0,60.57634548344877,1.7678177819229894E-4,1.914541011467106E-5,1.3369873158808332E-5,-1.2502823665272444E-6,6.375086286425358E-6,-8.941418627728126E-7,S,1.2810973437787732
1237663278462992862,356.220695958023,0.968260487318415,0.646339,0.045908,0,,,0.646339,0.045908,p,23.28158,22.60043,21.01905,19.98026,19.33241,0.4835345,0.1943689,0.08081108,0.04738002,0.0921771,0.1170104,0.09117372,0.06307356,0.04687041,0.03486298,,,,,,,,1069,1033,356.220921323172,4.083026930735723E-6,0.9683219769285198,4.468674712212181E-6,0.0023249416382793864,2.4430456960587305E-5,0.0024715860703679276,1.3529504940379411E-5,356.2211290800689,4.083026930735723E-6,0.9681224812884363,4.468674712212181E-6,0.0018908325621631052,1.052834733369132E-5,0.001809743006864166,9.608855584121192E-6,85.50179864020093,5.119869824837702,0.0018908139116985629,1.052834733369132E-5,0.0018096231150944871,9.608855584121192E-6,85.49663432427289,5.119869824837702,0.0,1.052834733369132E-5,0.0,9.608855584121192E-6,0.0,5.119869824837702,0.0,1.052834733369132E-5,0.0,9.608855584121192E-6,0.0,5.119869824837702,0.002403969756436746,4.024392979926881E-5,1.3529504940379411E-5,-5.041702593189257E-7,4.427307067089714E-5,5.821697413921356E-5,M,0.8408595003889223
1237678617416106202,356.096945269773,1.32159740121557,0.260863,0.035641,1,,,0.260863,0.035641,p,20.45393,19.44632,18.37428,18.01271,17.64179,0.07471794,0.01507299,0.009496635,0.009504967,0.02037768,0.1644376,0.1281286,0.0886388,0.06586813,0.04899379,,,,,,,,1406,1359,356.097211740943,8.985104674773707E-5,1.321585040877178,1.248462467677051E-4,1.1447418406419791E-4,1.967277761176463E-5,8.686705095152214E-5,9.372595023821049E-6,356.097211740943,8.985104674773707E-5,1.321585040877178,1.248462467677051E-4,0.002528878466785257,2.954318485485067E-4,0.0021029061067617165,2.0955599127940944E-4,171.91682885289524,26.193276695324816,0.0025284883047716248,2.954318485485067E-4,0.0021029055794658386,2.0955599127940944E-4,171.9126346586018,26.193276695324816,0.0012364924121033949,2.954318485485067E-4,0.0010288307117350447,2.0955599127940944E-4,154.41513356012433,26.193276695324816,0.0012363144548334483,2.954318485485067E-4,0.0010288197889178486,2.0955599127940944E-4,154.4109393658309,26.193276695324816,9.594427625483115E-5,1.2303104120073688E-5,8.928719580580946E-6,-1.586002866815761E-7,8.079336453192809E-7,-1.8379098776222236E-7,S,0.9600727560297592
1237663278462599605,355.335993776332,1.03516868876022,0.515263,0.027031,1,0.5451752,1.903053E-4,0.5451752,1.903053E-4,s,25.85521,22.83843,20.19321,19.22565,18.88448,0.4112227,0.1625392,0.04376756,0.03497001,0.07685828,0.1436299,0.1119155,0.07742261,0.0575333,0.0427942,295.4041,48.52385,,SDSS,sdss,southern,GALAXY,3191,3129,355.33625350451194,4.2024654368895715E-5,1.0355326145915646,8.950716521614642E-5,4.6644541945768084E-4,3.298893647894068E-5,2.3180346943486285E-4,1.1449968999635519E-5,355.33625350451194,4.2024654368895715E-5,1.0355326145915646,8.950716521614642E-5,0.003657817183204236,2.135746788007264E-4,0.0022199448552802743,9.276479271696928E-5,10.309782420023442,5.3502104277819935,0.003657463226276933,2.135746788007264E-4,0.002219878353139617,9.276479271696928E-5,10.320252052008954,5.3502104277819935,0.0029271221948020563,2.135746788007264E-4,0.001228884271984636,9.276479271696928E-5,13.297565467973948,5.3502104277819935,0.0029268230733477812,2.135746788007264E-4,0.001228854123730166,9.276479271696928E-5,13.30803509995946,5.3502104277819935,4.5222116187407257E-4,1.9690210170796236E-5,1.0959743121929932E-5,-3.967399209159339E-7,6.369082257151604E-6,-5.4847088648557474E-8,S,1.609480698864456
1237678617416106669,356.095395451756,1.24490365120342,0.393296,0.080416,1,,,0.393296,0.080416,p,21.4893,21.1537,19.97982,19.53559,18.99004,0.2242114,0.06494312,0.03858277,0.03930909,0.0983029,0.15301,0.1192244,0.08247887,0.06129064,0.04558897,,,,,,,,1411,1364,356.095196658016,1.8465482210224934E-4,1.2450187505376038,2.4111889061397736E-4,6.481526459204852E-5,2.0598581979859078E-5,4.73071705938607E-5,9.501384157680817E-6,356.095196658016,1.8465482210224934E-4,1.2450187505376038,2.4111889061397736E-4,0.0027183366231622107,6.171232305355739E-4,0.0020339148007613933,3.6139646938971497E-4,28.916563924457943,32.71487534815902,0.0027181259315264515,6.171232305355739E-4,0.0020338035174651647,3.6139646938971497E-4,28.912656526361815,32.71487534815902,0.0017656391282576556,6.171232305355739E-4,4.229274248818749E-4,3.6139646938971497E-4,43.70439139139331,32.71487534815902,0.0017655616460992357,6.171232305355739E-4,4.228900647889801E-4,3.6139646938971497E-4,43.70048399329718,32.71487534815902,4.263086992545053E-5,8.672560507671448E-6,9.084503290068824E-6,-9.029344028022024E-8,8.138197813423176E-7,-8.887509039823271E-8,S,0.8268107739697205
1237678617416107208,356.064906705314,1.34381504932129,0.547869,0.07229,0,,,0.547869,0.07229,p,21.89566,23.71163,22.33647,21.22334,20.00966,0.4209009,0.7825558,0.4025674,0.1906597,0.2486847,0.155124,0.1208716,0.08361839,0.06213742,0.04621883,,,,,,,,1485,1438,356.0650588882562,2.081079886129223E-4,1.3429034348957976,1.841993223113216E-4,1.0912822009685875E-4,2.6139479386531077E-5,5.772875379901892E-5,9.635794910269997E-6,356.0650588882562,2.081079886129223E-4,1.3429034348957976,1.841993223113216E-4,0.0028642685940946096,4.903007065254838E-4,0.0026633523826018056,4.334815166871347E-4,93.83923011131093,97.24502437674182,0.002864248051268981,4.903007065254838E-4,0.0026629469016557546,4.334815166871347E-4,93.83572201385681,97.24502437674182,0.002209978377581063,4.903007065254838E-4,0.0014776299329685282,4.334815166871347E-4,89.63908084479938,97.24502437674182,0.0022099714766030606,4.903007065254838E-4,0.0014773989910043528,4.334815166871347E-4,89.63557274734526,97.24502437674182,8.075261563009995E-5,1.2574644032196727E-5,8.863745279086288E-6,-2.1838174291133328E-7,3.386164280527737E-6,-1.4921829460945446E-7,S,3.3272020716288973
1237678617416171929,356.266988118951,1.3060572127901,0.411778,0.073888,1,,,0.411778,0.073888,p,21.77865,20.52019,19.58135,18.98815,18.4507,0.2212289,0.04421522,0.02058403,0.01819663,0.04303512,0.1628305,0.1268764,0.0877725,0.06522438,0.04851495,,,,,,,,952,921,356.2671448193606,3.8442413138148084E-5,1.3060602420293395,3.346514312638575E-5,3.2868986194611557E-4,2.045912094760242E-5,2.716736461164799E-4,1.0373195437066147E-5,356.2671448193606,3.8442413138148084E-5,1.3060602420293395,3.346514312638575E-5,0.002300492202466655,9.111676616048506E-5,0.0021223517874230445,7.812138637352772E-5,77.31157637019786,20.007626965171344,0.002300486396371481,9.111676616048506E-5,0.0021220097341235057,7.812138637352772E-5,77.3035570136145,20.007626965171344,0.0,9.111676616048506E-5,0.0,7.812138637352772E-5,0.0,20.007626965171344,0.0,9.111676616048506E-5,0.0,7.812138637352772E-5,0.0,20.007626965171344,3.001011856817471E-4,1.6485868160035545E-5,9.970227438316215E-6,1.7419151276953926E-7,5.8729601732920855E-6,7.468325975423795E-7,S,0.5640803429723726
1237663277925794084,355.575738908651,0.530578942637674,0.183288,0.039663,1,,,0.183288,0.039663,p,21.42666,20.02354,19.16841,18.68926,18.38766,0.1506681,0.02362666,0.01603886,0.01736937,0.04699513,0.1023784,0.07977252,0.05518626,0.04100931,0.03050339,,,,,,,,2780,2724,355.5760852764416,1.2606025259050718E-4,0.5307156719056595,1.3290964558386361E-4,1.203345579291244E-4,2.511119052032522E-5,9.448530008748244E-5,1.2233579350941161E-5,355.5760852764416,1.2606025259050718E-4,0.5307156719056595,1.3290964558386361E-4,0.00251951801118241,3.580156559275313E-4,0.002039610107424374,2.4062524960327878E-4,139.02074137902977,27.729900537184204,0.0025195160440153064,3.580156559275313E-4,0.0020395635202850857,2.4062524960327878E-4,139.0238857030979,27.729900537184204,0.0015242518271784036,3.580156559275313E-4,0.0,2.4062524960327878E-4,118.45822608677167,27.729900537184204,0.0015242422555611737,3.580156559275313E-4,0.0,2.4062524960327878E-4,118.46137041083979,27.729900537184204,9.985897528898968E-5,1.551475206075433E-5,1.1738846296793781E-5,-1.6061961787272594E-6,3.411801571928663E-6,-1.6369444892916363E-6,S,1.3405118514186727
1237678617416041214,355.850219463788,1.26252463062599,0.733656,0.050673,1,,,0.733656,0.050673,p,20.45373,23.69349,22.03357,21.20334,20.58663,0.3729876,0.4089356,0.1640802,0.111061,0.1716022,0.1344147,0.104735,0.07245521,0.05384198,0.04004854,,,,,,,,2039,1980,355.8505188420913,7.253220875411797E-5,1.2627895583965356,8.555342200978406E-5,1.2736606967480766E-4,1.837237136844584E-5,1.1316436699567818E-4,9.77412520826071E-6,355.8505188420913,7.253220875411797E-5,1.2627895583965356,8.555342200978406E-5,0.00226835779399036,2.0776087060887585E-4,0.002002250770918498,1.630807387628406E-4,156.75764053973225,29.89620342152501,0.0022681193627688005,2.0776087060887585E-4,0.002002195064223978,1.630807387628406E-4,156.75907118813313,29.89620342152501,9.905571861970638E-4,2.0776087060887585E-4,0.0,1.630807387628406E-4,109.05767950064401,29.89620342152501,9.905482762687203E-4,2.0776087060887585E-4,0.0,1.630807387628406E-4,109.05911014904488,29.89620342152501,1.065528896907472E-4,1.219313249927804E-5,9.542024599795695E-6,-4.960522232977382E-7,1.9602166503318585E-6,-5.137489438311604E-7,S,1.4389672008797145
1237663716012655153,356.157212159073,0.418905080445891,0.370415,0.056793,1,,,0.370415,0.056793,p,18.24038,21.796,20.3823,19.9513,19.48526,0.3974593,0.1475464,0.05550423,0.04378839,0.09225044,0.1073914,0.08367869,0.05788853,0.04301738,0.03199703,,,,,,,,1249,1209,356.15745934340754,7.904615228576312E-5,0.41893034251760297,1.1371015659638279E-4,1.2513136258275365E-4,2.1784761225083117E-5,1.1320080031611949E-4,1.1648149664151378E-5,356.15745934340754,7.904615228576312E-5,0.41893034251760297,1.1371015659638279E-4,0.002398806053281755,2.7859103925764446E-4,0.001859320135580858,1.6951067563972485E-4,159.6466751089736,18.50587951330813,0.0023987958893757514,2.7859103925764446E-4,0.0018593092255282477,1.6951067563972485E-4,159.6449045043854,18.50587951330813,0.0010737610777451201,2.7859103925764446E-4,0.0,1.6951067563972485E-4,138.1025873125949,18.50587951330813,0.001073752634723714,2.7859103925764446E-4,0.0,1.6951067563972485E-4,138.1008167080067,18.50587951330813,1.0250542815357483E-4,1.4019276886100445E-5,1.1520008229126688E-5,-2.5405024643987417E-6,1.7839353176896111E-6,-2.5372842173965182E-6,S,0.8944750507270951
1237678617416106261,356.073928318953,1.30525043057489,0.100264,0.026309,1,0.08518162,9.696236E-6,0.08518162,9.696236E-6,s,18.56836,18.11156,17.14725,16.5633,16.33021,0.09686907,0.01182703,0.007311888,0.006809389,0.01481676,0.1611215,0.1255448,0.08685131,0.06453983,0.04800577,111.4163,13.29542,STARBURST,BOSS,boss,boss,GALAXY,1457,1410,356.0744004913591,8.695143217506809E-5,1.3047031086514422,7.145129539415741E-5,2.536916759966592E-4,2.530182939839564E-5,1.407711834588928E-4,9.654145325943461E-6,356.0744004913591,8.695143217506809E-5,1.3047031086514422,7.145129539415741E-5,0.002884187180084203,2.0755384801112605E-4,0.0025215156477821953,1.64798959134601E-4,74.44334048880698,22.45536155755001,0.0028841820436784015,2.0755384801112605E-4,0.002521146199702546,1.64798959134601E-4,74.43971942859235,22.45536155755001,0.002228921334918444,2.0755384801112605E-4,0.0012159404514148426,1.64798959134601E-4,79.9735334372466,22.45536155755001,0.0022289212765719915,2.0755384801112605E-4,0.0012157601613722376,1.64798959134601E-4,79.96991237703197,22.45536155755001,2.261151254180265E-4,1.4214938968908207E-5,8.91183390194783E-6,-1.911082705419176E-7,4.429114142112667E-6,-5.40303766172201E-8,S,2.6019619432629084
1237678617416237870,356.282042316661,1.2265769147361,0.596567,0.039401,1,0.5659739,1.796796E-4,0.5659739,1.796796E-4,s,20.31268,23.30895,20.97892,19.85153,19.87819,0.4139836,0.5533052,0.1003603,0.0437227,0.1377737,0.1593588,0.1241713,0.08590111,0.06383374,0.04748057,237.4066,47.43996,,BOSS,boss,boss,GALAXY,902,874,356.2821759565317,8.993683256081038E-6,1.2267348324818836,1.4144993766614057E-5,9.292672970082184E-4,3.2296904906815384E-5,7.86614352096446E-4,1.0363095498178154E-5,356.28228091874706,8.993683256081038E-6,1.2262059993354162,1.4144993766614057E-5,0.002270062025719036,3.341497374464054E-5,0.0017990361191041126,2.1010769585365077E-5,84.1314471918463,2.5436260399679056,0.002270036245742266,3.341497374464054E-5,0.0017987997673922773,2.1010769585365077E-5,84.1235930319335,2.5436260399679056,0.0,3.341497374464054E-5,0.0,2.1010769585365077E-5,0.0,2.5436260399679056,0.0,3.341497374464054E-5,0.0,2.1010769585365077E-5,0.0,2.5436260399679056,8.46927938185729E-4,1.9264188882750702E-5,1.0363095498178154E-5,-1.5518113016810275E-8,6.629583822359564E-6,-3.1120433163778216E-7,M,0.7446819479929584
