ra_1,dec_1,z_noqso,ssfr_mean_1,age_1,age_mean_1,ssfr_1,z_sf_1,z_1,specobjid_sf,Column1,logMass,logMass_err,logMass_min,logMass_max,objid,ra_2,dec_2,raErr,decErr,zph,zphErr,clean,u,g,r,i,z_2,u_err,g_err,r_err,i_err,z_err,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,bestobjid,ra_spec,dec_spec,zsp,zspErr,veldisp,veldisperr,subclass,instrument,survey,programname,class,ssfr_mean_2,age_2,age_mean_2,ssfr_2,z_sf_2,specObjID,Separation
357.089,0.031254612,0,-1.04350333610542,5.69453907012939,5.91181754355399,-1.01098895072937,0.1157173,0.1157173,770213160266262528,0,9.90527528304644,0.0345079057281751,9.91998698987404,9.97594495894665,1237663784196112734,357.089020615737,0.0312634651791827,0.0272883994892219,0.0278033604313341,0.12602,0.041877,1,20.57609,19.22595,18.81441,18.61205,18.43772,0.09292433,0.01681737,0.01669914,0.0175794,0.0646862,0.122469,0.09542701,0.06601596,0.04905693,0.03648935,1237663784196112734,357.089,0.031254612,0.1157173,1.161116E-05,128.6554,72.3545,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.0807706568383901
356.30107,-0.49528192,0,-1.99617900893714,8.08847904205322,8.33021907395264,-1.94861853122711,0.1429998,0.1429998,433488536478443520,0,11.6939970940054,0.0230605095360579,11.6512422623847,11.6989454606255,1237656906890346651,356.30106033078,-0.495279566461947,0.00559668051796227,0.00505591478192681,0.130899,0.012815,1,19.47855,17.53423,16.62119,16.14962,15.74154,0.09429439,0.007839347,0.005094626,0.005005789,0.01036989,0.157084,0.1223988,0.08467492,0.06292254,0.04680281,1237656906890346651,356.30107,-0.49528192,0.1429998,2.979201E-05,211.3444,11.64098,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.03582424557776686
356.37367,-0.32348538,0,-1.09157298784756,5.26003503799438,5.98199457475876,-0.965798258781433,0.1926599,0.1926599,433493484280768512,0,10.8445858003338,0.047629534456851,10.8561631311292,10.9432452152563,1237663783658914015,356.373595280611,-0.323498132885371,0.083992265769975,0.0603407530385456,0.184136,0.030771,1,19.82702,18.90668,18.17449,17.76794,17.57375,0.07123084,0.02880846,0.01673403,0.01771688,0.06081478,0.1720538,0.1340631,0.09274425,0.06891891,0.05126301,1237663783658914015,356.37367,-0.32348538,0.1926599,1.660064E-05,81.00525,21.25038,STARFORMING,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.27287537428791636
355.91592,-0.17497373,0,-1.41116611360426,6.78223466873169,7.31183541289328,-1.43537437915802,0.128117,0.128117,433500356228442112,0,11.0186146480459,0.0444811029150885,10.979913738954,11.0657849945809,1237657190903447655,355.915946377471,-0.175019413545411,0.0132683937575751,0.0153101948289228,0.142214,0.023028,1,18.24498,18.186,17.37829,16.97831,16.73671,0.07564411,0.0124473,0.00973767,0.009658158,0.02724677,0.134969,0.105167,0.07275402,0.05406404,0.04021371,1237657190903447655,355.91592,-0.17497373,0.128117,2.884998E-05,83.26897,12.78947,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.189906425500231
355.55259,-0.42980591,0,-10.8945294921427,8.38099384307861,9.77787016376927,-2.88274121284485,0.1337097,0.1337097,433511351344719872,0,11.0772970520979,0.0278824927555174,11.0776782661355,11.1316123081011,1237666407366721697,355.552577923744,-0.429792316347204,0.00740189514435413,0.00820926856215214,0.143503,0.012937,1,22.1296,18.64509,17.59325,17.18224,16.82939,0.2337266,0.01336379,0.008191614,0.00770271,0.01682425,0.1454278,0.1133164,0.07839174,0.05825346,0.04332987,1237666407366721697,355.55259,-0.42980591,0.1337097,3.840432E-05,152.6922,14.55192,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.06545817240984816
355.13624,-0.55106737,0,-1.09648907185038,6.58355951309204,6.58355951313987,-1.09648907184601,0.02314,0.02314,433523445972625408,0,9.99175295181843,0.00562060918636798,9.99175295181843,9.99175295181843,1237666407366525124,355.136219457151,-0.55103084183514,0.0538358869924461,0.0393672716740659,0.018642,0.008239,1,16.55894,15.43569,15.00788,14.79305,14.77561,0.02333023,0.003889065,0.003952682,0.005611334,0.01063572,0.1422278,0.1108229,0.07666679,0.05697165,0.04237644,1237666407366525124,355.13624,-0.55106737,0.02314,1.688071E-05,70.01867,12.78222,STARFORMING,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.15086862705121917
356.51477,-0.18282,0,-16.7939155190237,8.52014446258545,9.11251083505966,-5.89581823348999,0.2614073,0.2614073,1229565480797235200,0,11.7062541466976,0.0273995147045669,11.7106051403908,11.7595956641651,1237657190903709710,356.5147736858,-0.182831332652417,0.0094890720448133,0.0089216543257817,0.266936,0.015571,1,22.44996,19.62727,17.92303,17.35036,17.23611,0.410904,0.02284751,0.009944426,0.008840633,0.02698109,0.1764103,0.1374577,0.09509263,0.07066402,0.05256104,1237657190903709710,356.51477,-0.18282,0.2614073,5.107964E-05,236.4271,17.25475,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.04290106482275453
354.97889,-0.59614196,0,-0.899305415606853,4.41145515441895,4.56959328436718,-0.872706115245819,0.3290357,0.3290357,767892641009395712,0,10.7095316258007,0.0547546619046179,10.6848640153997,10.7960929256434,1237666407366459766,354.978874460274,-0.596126257531766,0.0457339664844703,0.0426754647636541,0.314043,0.035204,1,20.40351,20.21881,19.40284,19.22736,18.52406,0.1378428,0.03083603,0.02281148,0.02562069,0.05927242,0.1361535,0.1060899,0.07339247,0.05453848,0.0405666,1237666407366459766,354.97889,-0.59614196,0.3290357,2.443843E-05,0,54.57541,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.07952859163791337
356.80744,-0.88718018,0,-2.13990206294198,5.44514751434326,5.94980553178191,-2.45905518531799,0.4484135,0.4484135,769014967486670848,0,11.580965035353,0.0780978386655683,11.6437111352331,11.7854888226831,1237656906353672744,356.807404591288,-0.887263083988322,0.0193654591295171,0.024723093921966,0.400572,0.065281,1,19.9381,21.13665,19.52074,18.77553,18.48248,0.2677249,0.06211213,0.02452187,0.01979244,0.06367655,0.1435745,0.1118723,0.07739273,0.05751109,0.04277768,1237656906353672744,356.80744,-0.88718018,0.4484135,0.000112674,154.8939,27.30061,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.3245305167909538
357.08061,1.1141757,0,-0.969488492162835,5.26003503799438,5.26003508378701,-0.969538688659668,0.1679328,0.1679328,769145259614562304,0,10.012612989776,0.023391431145912,10.012612989776,10.012612989776,1237656909038157993,357.080601542672,1.11417368285568,0.0134486327846858,0.0109117146931494,0.124076,0.053235,1,20.63973,19.82334,19.50267,19.30537,19.4721,0.07295995,0.01673113,0.01759774,0.02303071,0.07609022,0.1039893,0.08102779,0.05605465,0.04165461,0.03098338,1237656909038157993,357.08061,1.1141757,0.1679328,8.18826E-06,0,24.29547,STARBURST,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.031294794711613685
357.16524,-0.347703,0,-1.17492475313457,7.86429166793823,6.95536347316079,-1.28057014942169,0.07285886,0.07285886,1229544315198400512,0,9.85330244049102,0.0380680787662903,9.82823492377148,9.90825276367683,1237663783659307114,357.165249338557,-0.34768772548257,0.0226114588970546,0.0119162075038023,0.109335,0.025382,1,20.00503,18.88258,18.36526,17.99674,17.73226,0.05277194,0.01084762,0.01041732,0.01055526,0.02808055,0.1442905,0.1124302,0.07777867,0.05779789,0.04299101,1237663783659307114,357.16524,-0.347703,0.07285886,7.070184E-06,50.63511,20.35287,STARBURST,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.06445069036915944
356.19455,-0.0888,0,-15.8360047873062,10.4597663879395,9.0896350354397,-33.0,0.2673604,0.2673604,1229565755675142144,0,11.718597594339,0.029963272590815,11.7053594938741,11.7545283191577,1237657190903513188,356.194554236878,-0.0887999266521089,0.0114738829316682,0.0105695987652439,0.303232,0.017765,1,23.15256,19.99964,18.08489,17.51288,17.38321,0.8858379,0.03877542,0.01239252,0.01077003,0.03593918,0.1508663,0.117554,0.08132333,0.06043195,0.04495027,1237657190903513188,356.19455,-0.0888,0.2673604,6.631529E-05,242.8897,28.36416,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.01525502795235187
357.05918,0.86351348,0,-1.05182415613955,5.69453907012939,5.57411942755192,-1.01600861549377,0.26197,0.26197,1229586096640256000,0,10.6962236300953,0.0591554226668988,10.6185304285282,10.726039194054,1237663278463320610,357.059145497749,0.863572874695337,0.0538430224222091,0.0636367157266499,0.271927,0.042326,0,20.40896,20.10411,19.32267,19.07918,18.44474,0.1820989,0.0338686,0.02413842,0.02758879,0.08302492,0.1063181,0.08284236,0.05730996,0.04258744,0.03167723,1237663278463320610,357.05918,0.86351348,0.26197,3.734481E-05,0,185.9962,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.24727217287669725
356.84793,0.33324,0,-3.71476835725309,7.29306888580322,8.23964434305746,-2.11055970191956,0.1853562,0.1853562,1229587745907697664,0,11.2477190020504,0.0531892076230941,11.1892085049397,11.2991495143414,1237666408441053361,356.847940229907,0.333231110125356,0.00927783222476178,0.00904966415783759,0.176566,0.015516,1,19.57331,19.22516,18.14028,17.67756,17.35241,0.2175376,0.0196506,0.01116662,0.01006848,0.02620901,0.1260918,0.09824988,0.06796881,0.05050811,0.03756876,1237666408441053361,356.84793,0.33324,0.1853562,4.327109E-05,169.2521,17.20778,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.048789939217242374
355.97488,-0.266,0,-1.09899416530576,6.58355951309204,6.60049702796313,-1.09648907184601,0.02685615,0.02685615,1230638328462731264,0,8.62799685640819,0.0462050780015591,8.62799685640819,8.64276086908249,1237663783658782929,355.974847613532,-0.266045148882169,0.0727055151495195,0.115141198761912,0.044574,0.04989,1,19.94476,19.00039,18.6192,18.5333,18.27088,0.101395,0.01994622,0.02338153,0.05207648,0.09624325,0.1427673,0.1112433,0.07695761,0.05718775,0.04253718,1237663783658782929,355.97488,-0.266,0.02685615,6.246366E-06,850,-3,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.2000279432722857
355.48218,-1.1224447,0,-0.966113713664884,4.83231401443481,5.11675748204204,-0.920697391033173,0.2349233,0.2349233,1230642451631335424,0,10.0675168614592,0.0572873889319856,10.0870893466229,10.1835997518407,1237663275778310257,355.482182583703,-1.12242539505065,0.0221715006690003,0.0234619003453415,0.162059,0.057919,1,22.50276,20.7192,20.22035,19.89817,19.09377,0.2415533,0.03552563,0.0280565,0.03066826,0.1018069,0.1249254,0.09734102,0.06734007,0.05004089,0.03722123,1237663275778310257,355.48218,-1.1224447,0.2349233,2.92034E-05,545.7143,156.144,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.0701172461797577
355.60707,-0.76412631,0,-1.07948407718431,5.69453907012939,6.1587390301421,-1.01098895072937,0.1355369,0.1355369,767864328584980480,0,10.674197674522,0.0258359904619786,10.6774887437382,10.7230951144133,1237663783121715311,355.607057281764,-0.764066172477141,0.0189714793524935,0.0161622175040158,0.097397,0.02303,1,19.30128,18.20986,17.61666,17.28567,17.27105,0.07023695,0.01314397,0.01003325,0.01050444,0.02781336,0.1138642,0.08872224,0.06137764,0.04561016,0.03392558,1237663783121715311,355.60707,-0.76412631,0.1355369,1.080721E-05,97.61996,22.86298,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.22128279093148404
355.20984,-0.84575221,0,-11.5180736090826,7.93841457366943,7.8052870838787,-2.25911164283752,0.3624955,0.3624955,767866252730329088,0,11.8064144841359,0.0626059088340315,11.6685683491827,11.7877287157092,1237656906352951536,355.20982964634,-0.845773565533741,0.0277942369207447,0.0295106602647659,0.391879,0.026229,0,22.71956,20.85148,19.19414,18.60367,18.29715,0.5291021,0.07241388,0.02123395,0.01839594,0.05472723,0.1509908,0.117651,0.08139041,0.0604818,0.04498735,1237656906352951536,355.20984,-0.84575221,0.3624955,0.000117556,234.997,29.40114,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.08543716558157802
355.08512,0.93395758,0,-14.1898049516029,8.09295845031738,7.95361295843432,-3.55305695533752,0.3551236,0.3551236,768021558747752448,0,11.9624475109838,0.034433230728028,11.9468516398062,12.0106511506888,1237663278462468294,355.085067761012,0.933924241009996,0.0117163945083439,0.0100958089135768,0.335758,0.01559,1,19.50548,19.90801,18.17724,17.59511,17.12597,0.3594173,0.03201805,0.0110951,0.01036916,0.0245842,0.1364229,0.1062998,0.07353771,0.0546464,0.04064688,1237663278462468294,355.08512,0.93395758,0.3551236,6.320675E-05,239.9558,19.79916,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.22307440351829586
355.47525,1.0233713,0,-2.44109868560283,7.51223564147949,8.0987628429078,-2.36565852165222,0.1974666,0.1974666,768030629718681600,0,11.4108472459372,0.0404557716804401,11.4031024214659,11.4822507834389,1237663278462664825,355.475239446327,1.02338339987226,0.00882038773119566,0.00820699556238803,0.177866,0.009206,1,19.36246,18.81761,17.65525,17.2193,16.75378,0.1428931,0.01383565,0.007745436,0.007845063,0.01826184,0.1197055,0.09327371,0.06452632,0.04794997,0.03566597,1237663278462664825,355.47525,1.0233713,0.1974666,4.088887E-05,205.8809,13.52561,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.0577966958435071
355.26795,0.99244625,0,-1.48815578913881,8.56118869781494,8.06552015212571,-1.5099618434906,0.09055841,0.09055841,768033378497751040,0,11.2392831609099,0.0260426201204531,11.2089099058967,11.2625422504036,1237663278462533801,355.267929124707,0.992461674247439,0.0113014511009946,0.00719348449643668,0.085099,0.020522,1,18.17038,17.01061,16.33874,15.91358,15.60919,0.04553034,0.006530276,0.004996447,0.005168762,0.01191547,0.1531964,0.1193696,0.08257931,0.06136528,0.0456445,1237663278462533801,355.26795,0.99244625,0.09055841,2.651614E-05,109.3398,9.48966,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.09343054471712095
355.78443,0.13553326,0,-11.8434627900645,6.25934219360352,7.46912114550767,-3.18991661071777,0.3855833,0.3855833,769108975730845696,0,11.5506510228733,0.066646365011781,11.5614579493471,11.6869467339895,1237663784195523231,355.78441841529,0.135552998530371,0.0160319481465889,0.015356272711758,0.395424,0.025961,1,21.2337,21.1426,19.6795,18.98699,18.58208,0.5760913,0.07797508,0.02858707,0.01977064,0.04712363,0.1075155,0.08377535,0.0579554,0.04306707,0.03203399,1237663784195523231,355.78443,0.13553326,0.3855833,0.0001456219,337.4502,71.41149,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.08239316591174939
356.18389,0.38307644,0,-1.01206283276368,5.69453907012939,5.69453908716459,-1.01098895072937,0.09317495,0.09317495,769120795480844288,0,9.92397840621721,0.0204709392900929,9.92397840621721,9.96380073131207,1237666408440725715,356.183881697741,0.383077747495499,0.00813418458013887,0.0072338270421439,0.110942,0.022108,1,19.75101,18.77584,18.40054,18.03404,18.01283,0.04027883,0.009034074,0.009412374,0.009145628,0.02931433,0.1098898,0.08562542,0.05923527,0.04401815,0.03274142,1237666408440725715,356.18389,0.38307644,0.09317495,6.786044E-06,49.58507,28.11564,STARBURST,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.03025584621578235
356.76877,0.72117157,0,-0.932344961264577,4.83231401443481,4.89904065834283,-0.922291576862335,0.2339372,0.2339372,769129316695959552,0,10.207567285356,0.0421662088360124,10.1676285264259,10.2314379189297,1237657191977517377,356.768771439017,0.721183761379409,0.0182444091565932,0.015424603666564,0.198317,0.040859,1,21.76121,20.62034,19.9003,19.61477,19.45019,0.1309831,0.03167079,0.03343227,0.03036456,0.08507835,0.1210566,0.09432645,0.06525461,0.04849117,0.03606852,1237657191977517377,356.76877,0.72117157,0.2339372,8.898342E-06,706.1974,207.4252,STARBURST,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.04419359966341007
356.78856,0.65288321,0,-14.4344543309928,7.0644359588623,8.29348575521717,-4.15087652206421,0.3451297,0.3451297,769129591573866496,0,11.6436934531833,0.03827332595065,11.6544930709908,11.7196512967265,1237657191977517287,356.788540317808,0.652900995706613,0.013080623956319,0.012518286018093,0.368314,0.023071,1,24.04041,21.08072,19.08486,18.43328,18.16662,0.8108218,0.07337991,0.01609077,0.01405431,0.03631615,0.1247383,0.09719525,0.06723922,0.04996595,0.03716549,1237657191977517287,356.78856,0.65288321,0.3451297,9.190863E-05,249.2557,25.85695,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.09549638669511064
357.03156,0.87322663,0,-1.59902559804579,7.12853956222534,6.8539966126677,-1.41330015659332,0.2254189,0.2254189,769144984736655360,0,10.6471634244303,0.0733949921273391,10.4898302401953,10.6291988888386,1237663278463320213,357.031768170295,0.873255286375955,0.0217171135723414,0.0153558207445495,0.324689,0.126195,1,23.78906,21.48385,20.31628,19.75282,19.66125,0.6711918,0.05051449,0.02829335,0.02732593,0.09259747,0.1051098,0.08190086,0.05665863,0.04210344,0.03131722,1237663278463320213,357.03156,0.87322663,0.2254189,2.454802E-05,334.0771,73.43237,STARBURST,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.7563941339355728
355.55469,-0.31559084,0,-1.09373009656789,6.13574314117432,6.41838287718849,-1.05661308765411,0.06911497,0.06911497,767882470526838784,0,10.166949157354,0.0184179841105701,10.1514294475402,10.1863035946217,1237663783658586138,355.554685720076,-0.31556082650363,0.0114096718133352,0.0144676958769494,0.068427,0.015343,1,18.66188,17.63251,17.21802,16.96482,16.65439,0.04601412,0.008839958,0.007386232,0.008127131,0.02066858,0.1335888,0.1040915,0.07200999,0.05351114,0.03980245,1237663783658586138,355.55469,-0.31559084,0.06911497,8.071103E-06,74.44914,16.6082,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.10914159595771837
354.52373,-0.14195338,0,-7.8601616838274,5.97144651412964,6.33847767595919,-4.93291616439819,0.4574944,0.4574944,767912432218695680,0,11.8023537851037,0.0620381811304361,11.8297478834606,11.9275854297716,1237657190902792471,354.52373039887,-0.141941530377622,0.0189337040732665,0.0187174396600616,0.420498,0.029052,1,19.5214,20.977,19.3582,18.4648,18.09837,0.280581,0.06354044,0.02301396,0.01702953,0.04104231,0.1615696,0.125894,0.08709285,0.06471932,0.04813929,1237657190902792471,354.52373,-0.14195338,0.4574944,8.047256E-05,219.7717,26.30651,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.042682801010018555
355.27271,0.12433839,0,-14.7924131174166,9.39479637145996,10.0892963394607,-9.59482192993164,0.1339608,0.1339608,768026231672170496,0,11.6274971461446,0.0171728076000426,11.6104870640252,11.6424171181344,1237663784195326121,355.272713764627,0.124325257467937,0.00546006411166354,0.00477961703843939,0.145168,0.00714,1,18.77044,17.48712,16.4503,15.98331,15.75409,0.07663345,0.007668561,0.005000197,0.004578077,0.01075625,0.132352,0.1031277,0.0713433,0.05301572,0.03943395,1237663784195326121,355.27271,0.12433839,0.1339608,2.497042E-05,206.1671,9.773464,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.04918129005435018
355.56372,0.22303811,0,-1.68689509270823,7.5885157585144,8.26527002224375,-1.6284761428833,0.07857701,0.07857701,768038326300076032,0,10.6382583406364,0.0276107946841526,10.6070340481246,10.6623798158561,1237666408440463542,355.563744602443,0.22308418224659,0.00918583194198896,0.00871239341064607,0.067269,0.016522,1,19.3101,18.08242,17.17985,16.82914,16.46828,0.08044271,0.007697103,0.006089118,0.005856137,0.0154633,0.1139287,0.08877245,0.06141237,0.04563597,0.03394478,1237666408440463542,355.56372,0.22303811,0.07857701,2.258287E-05,89.91674,9.518415,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.18802627808792755
355.06729,-0.41383835,0,-9.58116523448526,6.76607275009155,7.79118153410071,-3.00843834877014,0.327499,0.327499,769075715504105472,0,11.1860675243921,0.0584495525667879,11.1951053084688,11.2906171874404,1237663783658389968,355.067314347453,-0.4138112891283,0.0169322705357113,0.0146373005238094,0.344599,0.041683,1,23.19046,20.93429,19.60888,19.12541,18.8138,0.5388933,0.06089469,0.02621382,0.01984446,0.05341872,0.1351139,0.1052798,0.0728321,0.05412206,0.04025687,1237663783658389968,355.06729,-0.41383835,0.327499,0.0002234414,491.2234,91.54073,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.13104486194804382
356.92368,1.0128806,0,-1.10226744720879,6.72416877746582,6.07144848320435,-1.14337611198425,0.1978004,0.1978004,769135364009912320,0,10.7452346176649,0.0478359342210408,10.6357992932519,10.7331274499343,1237663278463254884,356.923665190755,1.01287866230197,0.0601868409009519,0.0439947336208743,0.170755,0.031186,1,20.68619,19.48732,18.86251,18.42711,18.13462,0.1619488,0.02330684,0.01809683,0.01885108,0.0584834,0.09990031,0.07784164,0.05385049,0.04001668,0.02976506,1237663278463254884,356.92368,1.0128806,0.1978004,2.309602E-05,0,36.16801,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.053759449648777685
355.43374,-0.67540306,0,-15.6341584567104,7.72932147979736,8.99637421865592,-4.53359031677246,0.2680623,0.2680623,433509152321464320,0,11.7017140926998,0.0238084564882717,11.7038529586964,11.7477532234045,1237663783121649913,355.433752852819,-0.675389097540163,0.00714773448364512,0.00588567785615748,0.261351,0.015106,1,18.92402,19.29052,17.87691,17.3392,16.96488,0.1580805,0.0186812,0.008603427,0.007813994,0.01633076,0.1229545,0.09580533,0.06627768,0.04925142,0.03663401,1237663783121649913,355.43374,-0.67540306,0.2680623,4.519066E-05,215.6401,15.09182,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.0683167977276691
355.62891,-0.54473332,0,-1.09610325782571,6.13574314117432,6.49450699438417,-1.05447793006897,0.07871836,0.07871836,433511076466812928,0,10.8302223616248,0.013281628420805,10.8302223616248,10.8566400652814,1237666407366787142,355.628880966406,-0.544677335203602,0.00349659275713253,0.00442521037221221,0.079648,0.019038,1,18.2116,17.04345,16.47118,16.11698,15.91288,0.02732149,0.005111742,0.004345123,0.004248693,0.008755712,0.1378789,0.1074343,0.07432257,0.05522963,0.0410807,1237666407366787142,355.62891,-0.54473332,0.07871836,1.090003E-05,98.85854,7.799613,STARFORMING,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.22703333220616195
356.93747,-0.28706682,0,-1.57931662749461,6.62737369537354,7.19159521215712,-1.57280135154724,0.1931992,0.1931992,770202714905798656,0,11.3513386270829,0.042883278439502,11.3334956861777,11.417237649362,1237663783659176134,356.937460401317,-0.287057255603828,0.0096149398550476,0.00958510785180375,0.169892,0.019524,1,20.07262,18.63404,17.62035,17.20915,16.85916,0.09118604,0.01365076,0.009335148,0.008641968,0.02161013,0.1512702,0.1178687,0.08154102,0.06059372,0.0450706,1237663783659176134,356.93747,-0.28706682,0.1931992,3.61968E-05,151.996,16.16162,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.04878100647561611
355.32314,-0.74537661,0,-0.994264231397635,5.69453907012939,5.10302090059087,-1.01098895072937,0.3356615,0.3356615,1230646025044125696,0,11.2230282511535,0.0540818577756911,11.1996574202447,11.306175257755,1237663783121584426,355.323127668112,-0.74538235490206,0.0496940827121726,0.0479833337764662,0.328324,0.030008,1,19.85889,19.36443,18.42576,18.18534,17.92379,0.07638086,0.02444891,0.01593752,0.01651695,0.04084914,0.1219075,0.09498952,0.06571332,0.04883204,0.03632206,1237663783121584426,355.32314,-0.74537661,0.3356615,2.370764E-05,96.53192,31.14438,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.04897239008485611
355.49106,0.275144,0,-1.01439104330239,5.69453907012939,5.69453912339675,-1.01479029655457,0.1189291,0.1189291,1230751303282485248,0,10.1340744598483,0.0152771117254221,10.1340744598483,10.1340744598483,1237666408440463473,355.491044779886,0.275137407768734,0.0101361960075799,0.00853703067916742,0.104393,0.030243,1,19.82303,18.92476,18.48728,18.21361,18.02514,0.05769325,0.0097099,0.009680798,0.01003544,0.03351986,0.1174483,0.09151492,0.06330959,0.04704581,0.03499344,1237666408440463473,355.49106,0.275144,0.1189291,7.629555E-06,0,23.90991,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.05971053809365718
354.70698,0.96501777,0,-0.973332655290942,5.26003503799438,5.28121587400237,-0.970837652683258,0.1763758,0.1763758,768010563631474688,0,10.0878288553668,0.0463712691676528,10.0335933639566,10.1131031027418,1237663278462337367,354.706970191174,0.965023438213293,0.0147660236227428,0.0139212521826162,0.292348,0.097981,1,20.92471,20.36298,19.83667,19.37607,19.36419,0.08137632,0.02614436,0.02264673,0.02312995,0.09366043,0.1496446,0.1166021,0.08066478,0.05994258,0.04458626,1237663278462337367,354.70698,0.96501777,0.1763758,7.348759E-06,95.43269,128.1025,STARBURST,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.040779343587416694
356.61303,-0.75486214,0,-1.67669708198988,4.63774251937866,4.69581770089892,-1.90621316432953,0.563247,0.563247,769028161626204160,0,11.9101129138413,0.0711326243688764,11.912757229518,12.0675193259203,1237663783122174467,356.613019169145,-0.754843765462247,0.0161325734614465,0.0124316128686576,0.455365,0.025113,1,21.21917,21.37117,19.56526,18.72199,18.30451,0.5719478,0.0745462,0.0205845,0.01481722,0.03337082,0.1599988,0.12467,0.08624614,0.06409013,0.04767128,1237663783122174467,356.61303,-0.75486214,0.563247,0.0001068086,553.2275,78.14181,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.07678308818157892
355.77947,1.2156485,0,-17.1242569679291,9.85017204284668,9.83576008494553,-6.81682682037354,0.1986022,0.1986022,769079014038988800,0,11.3540982681934,0.0289485964868519,11.3441996757621,11.4017005478799,1237678617415975127,355.779496810321,1.21563469803091,0.00721853820213783,0.00620370049193148,0.226295,0.01569,1,19.73903,19.38781,18.02003,17.52776,17.07981,0.1817612,0.01619267,0.007640436,0.00725878,0.01483071,0.1302009,0.1014517,0.07018381,0.05215409,0.03879306,1237678617415975127,355.77947,1.2156485,0.1986022,4.838761E-05,250.9178,17.50386,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.10853651581367446
357.26552,0.33092947,0,-13.2226634249172,8.81628608703613,7.58254691385892,-11.2994155883789,0.3979095,0.3979095,769142785713399808,0,11.8929299087664,0.0472387089573512,11.8353187340091,11.9186038867276,1237666408441250024,357.265500797643,0.330922799895807,0.0122208970593206,0.0137430715617662,0.370073,0.043739,1,21.26235,20.43638,18.96898,18.20829,17.93844,0.8072866,0.0406215,0.01637801,0.01262031,0.03436751,0.1399618,0.1090573,0.07544533,0.05606397,0.04170129,1237666408441250024,357.26552,0.33092947,0.3979095,0.000102414,263.088,33.62651,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.07317911035100381
357.16877,0.44966511,0,-5.22005291701947,6.65352916717529,7.03252163836745,-1.96202993392944,0.3958714,0.3958714,770214534655797248,0,12.0591321928326,0.0627618068912923,11.9085830145268,12.0309001094659,1237663277926515289,357.168785276956,0.44968180857557,0.0281170770455288,0.0227981003302528,0.431717,0.021038,0,19.217,20.26264,19.13325,18.38639,18.00677,0.2801302,0.0675966,0.02291533,0.01824717,0.04654908,0.1252367,0.09758356,0.06750786,0.05016557,0.03731397,1237663277926515289,357.16877,0.44966511,0.3958714,0.0001431018,273.0481,38.58503,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.08147567815711387
