ra,dec,z_noqso,ssfr_mean,age,age_mean,ssfr,z_sf,z,specobjid_sf,Column1,logMass,logMass_err,logMass_min,logMass_max
353.99301,1.2496813,0,-1.05577019886151,6.13574314117432,6.13574932070886,-1.05447793006897,0.07908393,0.07908393,1231889296693159936,0,9.19760722493214,0.0284082765694718,9.19760722493214,9.23734694262692
354.20226,1.0825487,0,-1.06952824059777,6.58355951309204,6.10664248620824,-1.09648907184601,0.1373448,0.1373448,1231901941076879360,0,10.1437572852011,0.0494962170870896,10.1250016093302,10.2238354195495
354.12186,1.05094,0,-1.74768118905661,9.1145076751709,8.48132258483961,-1.74317741394043,0.0843179,0.0843179,1231904964733855744,0,10.8405686772374,0.0269584865895942,10.7963688763187,10.8419374707544
351.17734,-0.17197654,0,-0.872964002539056,4.41145515441895,4.41364636687255,-0.872706115245819,0.3205529,0.3205529,1232910468067125248,0,10.6654872366131,0.0370317579034101,10.6403295549521,10.7167325437274
350.98274,1.237794,0,-1.12759489573546,5.69453907012939,6.47730206951567,-1.01098895072937,0.09860683,0.09860683,1232971765840373760,0,10.4001388316576,0.0245106074913748,10.3713621998922,10.4151228516848
350.76382,0.64054,0,-1.06125507512757,6.13574314117432,6.18834198148413,-1.05447793006897,0.05256551,0.05256551,1232977263398512640,0,10.6409472378365,0.00974371849020624,10.6331326352113,10.6575222836488
352.52348,0.72412532,0,-1.06668121268762,6.13574314117432,6.24485975799424,-1.05447793006897,0.08469019,0.08469019,432434380342847488,0,10.8946781756551,0.00758403561237275,10.8896642577485,10.8985457834606
353.2023,0.97882689,0,-9.86514327111555,6.10444593429565,7.26243154991232,-2.73608207702637,0.4236669,0.4236669,432445100581218304,0,11.6339024146507,0.0736200525499788,11.6478619781217,11.7780108360945
353.54346,1.2717174,0,-1.36870507099054,6.73089361190796,7.2355569628431,-1.25025117397308,0.1328965,0.1328965,432467365691680768,0,11.0417710770803,0.0381509490304804,11.0046086581709,11.0737117658632
353.59358,1.0228414,0,-8.55773418359197,9.42193794250488,9.98836574805308,-4.09291791915894,0.08544302,0.08544302,432471213982377984,0,11.0617264929307,0.0160084942083369,11.0489303874832,11.0773396194696
353.6055,0.21232919,0,-1.13588045100302,6.13574314117432,6.68861249531618,-1.05447793006897,0.05895986,0.05895986,432486882023073792,0,10.0260495412913,0.0193664597538489,10.0260495412913,10.061435211966
353.83164,1.0944725,0,-1.27456314778542,7.86429166793823,7.37538397375281,-1.27840125560761,0.08359993,0.08359993,432489905680050176,0,10.5558056463214,0.0284357546452925,10.5192474701786,10.5711572846048
353.88989,0.16846448,0,-2.30015298981248,8.58833026885986,8.91752615357114,-2.40234732627869,0.05769001,0.05769001,432499526406793216,0,10.2484082868027,0.0189601518472436,10.2484082868027,10.282052729182
353.86689,1.0467175,0,-9.13261159925767,9.24225044250488,10.084996381531,-3.53147625923157,0.08393247,0.08393247,432504199331211264,0,11.3002382874583,0.0116351339894392,11.2955236464329,11.3166728612019
350.16228,0.36628303,0,-2.86992466275795,7.22694778442383,6.79739374100273,-1.67878019809723,0.3627602,0.3627602,764659796107356160,0,11.7478971396067,0.0717461659438239,11.5488987971534,11.6930368672294
350.5324,0.094066232,0,-13.7063028068744,9.39479637145996,8.57400642821048,-9.59994983673096,0.2747583,0.2747583,765741441057056768,0,11.3400407152956,0.0532085321244546,11.3485478396781,11.4496103701119
351.08762,0.74410711,0,-0.977034112879534,5.26003503799438,5.03247781244195,-0.971802473068237,0.2981547,0.2981547,765759857876822016,0,10.7041721588359,0.0626652740558746,10.5839611430288,10.700848241357
352.1635,-0.77781196,0,-11.9951653863329,6.63644742965698,7.69879128276112,-5.49293661117554,0.3498688,0.3498688,766807967319222272,0,11.640716647272,0.0597707545193535,11.5951146277654,11.7062382382861
351.88919,-1.1812433,0,-11.6311783372733,6.59400415420532,7.50521253394287,-2.60855984687805,0.3893692,0.3893692,766817038290151424,0,11.6646194038739,0.063610125295246,11.6778052504444,11.7969774006242
355.49533,-0.24090246,0,-11.1121532243353,6.25934219360352,7.50490976439975,-3.19017744064331,0.3533446,0.3533446,767883844916373504,0,11.5256782999741,0.0399727454213909,11.5364372613273,11.6068399366869
354.47017,-1.0704856,0,-1.32016468541316,5.87533092498779,6.69442435420699,-1.19325983524323,0.1980286,0.1980286,767899238079162368,0,10.9097024973964,0.0559167983488371,10.8664389085781,10.9745616849505
353.43298,0.30185752,0,-1.7290637361748,7.5885157585144,7.05577770867105,-1.63441789150238,0.285706,0.285706,767957787073341440,0,11.8986202685523,0.0386526923850365,11.7997137278559,11.8745577304053
353.68871,0.62161432,0,-1.3814687273624,7.77451086044312,7.61952040667961,-1.36329650878906,0.09821153,0.09821153,767972905358223360,0,11.0941194040481,0.0147391389541347,11.0689757753812,11.0942247628972
354.05198,0.6626168,0,-1.15673388744451,5.46043682098389,4.88615254683301,-1.37508010864258,0.5035669,0.5035669,767995170468685824,0,11.4263905024156,0.0756373248007864,11.3464803271845,11.487573933248
354.84902,0.71582175,0,-3.0093386261976,8.34139156341553,8.72014045756977,-2.15175986289978,0.1159679,0.1159679,768012212898916352,0,10.954040135251,0.0352954043433482,10.8964597475602,10.9663675868388
355.1139,0.80317544,0,-14.3451598701061,7.58762502670288,7.12856762189635,-3.83315014839172,0.4589984,0.4589984,768017985334962176,0,12.0366440561825,0.0683132651057526,12.0227394552169,12.1557569124804
355.3353,0.011934639,0,-1.15822560448605,6.13574314117432,6.30321602102573,-1.06042635440826,0.1875377,0.1875377,768028155817519104,0,11.3340453429231,0.0396883274907059,11.2382451199002,11.3160929386511
355.98158,0.11951648,0,-15.3930298464277,8.22703838348389,8.34023856873819,-13.6447324752808,0.3078922,0.3078922,768036127276820480,0,11.6142778751228,0.03136536156416,11.6077392903379,11.6612698746028
356.33474,-1.0991728,0,-0.708317847986655,3.1907651424408,3.19426800406783,-0.707182645797729,0.5405939,0.5405939,769049327225038848,0,11.285719939123,0.0288452377831127,11.262351324949,11.30761729485
355.28193,0.30784463,0,-13.5503139512981,6.92320966720581,8.56644754799431,-3.5116982460022,0.2802138,0.2802138,769084786475034624,0,10.8435026044206,0.0744041259182883,10.870564508885,11.008047809502
355.30024,0.31230743,0,-17.2130331153486,9.79474925994873,8.79473360564667,-33,0.2753157,0.2753157,769086710620383232,0,11.2536733356612,0.0412800068434575,11.2142736405839,11.2855302947239
356.52822,1.2400838,0,-6.27911550403754,7.72116708755493,8.64747364498914,-2.68301177024841,0.1979888,0.1979888,769112274265729024,0,11.5303016195199,0.0355363993997842,11.5022837314491,11.569104892941
356.65486,0.24251262,0,-7.33502492973791,6.65352916717529,8.22590128475257,-1.96253716945648,0.2486991,0.2486991,769122719626192896,0,11.6768339189986,0.036551142320414,11.6175599256041,11.6844032263319
356.82441,1.1975161,0,-1.02731226754287,5.26003503799438,5.66531438903542,-0.971802473068237,0.1949204,0.1949204,769137837911074816,0,10.6212653017603,0.0516481966453566,10.5389044816299,10.6386518873206
357.19672,1.1183394,0,-1.15160549256683,5.69453907012939,6.61849149809772,-1.01098895072937,0.09280269,0.09280269,769157354242467840,0,9.67793500443677,0.048951451132037,9.68266949253977,9.76868314179254
357.07611,-0.31420398,0,-1.39785026779201,5.85021543502808,6.4736167665261,-1.36186742782593,0.2566263,0.2566263,770201340516263936,0,11.0427838800327,0.0611258185716089,11.0205205471989,11.1398858713047
357.15768,0.42615259,0,-2.72027106045287,8.08847904205322,8.22043376332759,-1.95028734207153,0.180127,0.180127,770210686365100032,0,11.5740575658625,0.0302172943969669,11.5103791142731,11.5740575658625
357.88456,1.0262958,0,-14.0122096449752,7.13468647003174,7.61123070061301,-33,0.4159012,0.4159012,770218932702308352,0,11.7775994885302,0.0631777143283156,11.7625334018274,11.8770024246334
357.94592,0.38235248,0,-1.71247912337176,7.93071937561035,8.03419845152991,-1.59178829193115,0.1260168,0.1260168,770244496347654144,0,10.828330685713,0.0405856446884766,10.7626616548507,10.8318668616464
358.87118,1.2430468,0,-1.10502137836633,5.26003503799438,6.08394629575647,-0.971802473068237,0.2034255,0.2034255,770270059992999936,0,11.0559609502446,0.0363953185976582,10.9849876767032,11.0534144693169
358.95171,-0.65383418,0,-8.3344953361522,5.44514751434326,6.8772168268794,-2.46426939964294,0.4294449,0.4294449,771320912862537728,0,11.8190782436637,0.0683026276872122,11.826678502766,11.9483907686208
359.28958,0.8099891,0,-1.01470114983362,5.69453907012939,5.69453907065512,-1.01479029655457,0.112727,0.112727,771337130659047424,0,9.82931226773885,0.0223103554360139,9.82931226773885,9.82931226773885
359.77243,0.77309669,0,-1.72248955252809,7.5885157585144,7.61899669084173,-1.63441789150238,0.1782442,0.1782442,771349225286952960,0,11.5615618365731,0.0289160555499771,11.5117303639782,11.5615618365731
353.96926,1.0373859,0,-1.91307600914346,8.45239067077637,8.91007848540727,-1.87677073478699,0.080727,0.080727,432514919569582080,0,10.9320717234232,0.0202402538864121,10.9040665527726,10.9404120431952
356.81641,-0.37371906,0,-1.01317565613304,5.69453907012939,5.69453922771923,-1.01479029655457,0.1424429,0.1424429,433477816240072704,0,10.1448085929314,0.0226525441524043,10.1049862678365,10.1448085929314
356.05121,-0.29119428,0,-1.86631895159605,9.4082555770874,8.74187949554664,-1.89099061489105,0.06968515,0.06968515,433488261600536576,0,10.8707328298949,0.0229420246366593,10.8467525039927,10.8953785394135
358.98016,-0.19394448,0,-1.09361747422843,6.58355951309204,6.05842382527564,-1.10240745544434,0.1969372,0.1969372,1228424741895825408,0,10.2133112995985,0.0526540835101718,10.1189602363918,10.2133112995985
358.65241,-0.085689,0,-0.968917816703155,5.26003503799438,5.26016480814761,-0.969538688659668,0.1652117,0.1652117,1228437386279544832,0,10.6014476883274,0.0198800528667185,10.5763004648584,10.6014476883274
359.41379,0.9529485,0,-1.02790813427476,5.69453907012939,5.31186306688431,-1.01600861549377,0.2811632,0.2811632,1228462675046983680,0,10.5724452584043,0.0635887111012779,10.4851399920865,10.5963783037741
359.29731,0.347394,0,-1.05459310003933,6.13574314117432,6.13574314117432,-1.05447793006897,0.07369222,0.07369222,1228472020895819776,0,9.82289729468361,0.0119997475368079,9.82289729468361,9.82289729468361
359.73121,1.2489642,0,-1.10245883167575,5.23570823669434,5.71525395845766,-1.07095527648926,0.2372531,0.2372531,1228473945041168384,0,10.6697483156168,0.0506615323033381,10.6759763172044,10.7725518025827
359.63604,1.2115527,0,-1.38459590055784,6.55772686004639,6.8819161378718,-1.19508743286133,0.2063061,0.2063061,1228475044552796160,0,10.8638011508508,0.0624041398492708,10.7149806297491,10.8342114000065
359.91149,0.094883,0,-1.05592735704808,6.13574314117432,6.13574354784307,-1.05447793006897,0.07923204,0.07923204,1228487963814422528,0,9.81215412350743,0.0240022708624915,9.81215412350743,9.85189384120221
350.77533,0.9875087,0,-1.2333854524713,6.22277784347534,6.90513808095171,-1.19199097156525,0.1210025,0.1210025,431322774036834304,0,11.2188988515743,0.0175332837706039,11.2188988515743,11.2595014876023
350.76929,0.83236279,0,-1.84055613203227,7.46299266815186,8.10436895046409,-1.83665692806244,0.1079207,0.1079207,431324148426369024,0,10.8660048991265,0.0412928203373964,10.8400471498891,10.9208416710277
351.04281,0.93072612,0,-1.94808539629649,7.46299266815186,8.23613702061258,-1.83147525787354,0.1189345,0.1189345,431331295251949568,0,11.0203310258604,0.0292063026109681,10.9807917592268,11.0376334335442
351.24993,0.90700874,0,-6.60974569328547,8.38099384307861,9.32486238139804,-2.88305807113647,0.1177422,0.1177422,431340915978692608,0,11.3208909988944,0.0200088735699993,11.3201116010826,11.3549490728278
351.23058,0.29176347,0,-1.021313619778,5.69453907012939,5.76698065376792,-1.01098895072937,0.1049277,0.1049277,431352735728691200,0,11.0836168750875,0.0116011663744152,11.074975005255,11.1000114356138
354.31007,-0.97445212,0,-2.37330285673395,7.93841457366943,8.42503287351884,-2.25387716293335,0.1151116,0.1151116,432346694290532352,0,11.2933978757709,0.0234638859654747,11.2629717396191,11.3112586946808
354.47317,-0.46860133,0,-2.30078210288454,7.93841457366943,8.84135501797298,-2.25911164283752,0.09318589,0.09318589,432351642092857344,0,11.0966671134439,0.02327069269251,11.0854698182257,11.1311347074166
354.51411,-0.38735683,0,-7.35314775093126,8.38099384307861,9.38150278982937,-2.88215851783752,0.1152666,0.1152666,432352741604485120,0,11.0874408158879,0.0268053632030218,11.0661412122074,11.116375221577
354.61465,-0.35606314,0,-1.32088926328181,6.92124652862549,7.37027775002567,-1.32448494434357,0.07513617,0.07513617,432356040139368448,0,10.9411408235481,0.0180998569593796,10.9411408235481,10.9778988953824
353.78626,-0.23054789,0,-1.54853199050287,6.62737369537354,7.20863094240932,-1.57837331295013,0.1658671,0.1658671,432388750610294784,0,11.312090973746,0.0398759586162007,11.2956312325462,11.3717643808723
353.01224,-0.80790876,0,-1.95789880431873,8.08847904205322,8.55833778940431,-1.94437730312347,0.04635429,0.04635429,432405518162618368,0,10.5457646833779,0.0170844257725854,10.5361042888104,10.5607861931374
352.78012,-1.2144096,0,-3.60316622474428,8.38099384307861,8.78779015456172,-2.87780404090881,0.09398816,0.09398816,432416513278896128,0,11.2189338059958,0.0194722702355793,11.1895586780668,11.2285019314583
352.46615,0.724396,0,-5.33330087480879,5.28417778015137,6.43029811403732,-2.14349794387817,0.4980233,0.4980233,432434105464940544,0,12.314887307786,0.0698842972624638,12.1951694498755,12.3328465013418
352.61887,0.50399598,0,-1.17134056431564,6.13574314117432,6.88864911730672,-1.05447793006897,0.06566674,0.06566674,432441802046334976,0,10.7497899227994,0.0150903838963679,10.7339062881058,10.7588362361419
352.70423,0.33529796,0,-10.3424536238252,6.59400415420532,7.36672597250181,-2.60803914070129,0.4012113,0.4012113,432452797162612736,0,11.7846092436559,0.0613815977571027,11.7609590627367,11.8681373670308
353.61901,0.57195252,0,-13.4037386334303,9.42193794250488,10.1651960806847,-4.09291791915894,0.06534099,0.06534099,432484957877725184,0,11.3397665393917,0.00835480066845343,11.3397665393917,11.3540663407877
353.80994,1.0444353,0,-9.3366873974874,8.82355403900146,10.1311438330937,-2.70637965202332,0.08442576,0.08442576,432490730313771008,0,10.7928284279635,0.0208306243487564,10.7701692670083,10.8073982594321
353.92267,0.65779338,0,-13.9127823429849,6.63644742965698,6.9792984878677,-5.49843502044678,0.4835181,0.4835181,432498152017258496,0,12.2660752061864,0.0558623878053359,12.2494365925271,12.3480612937037
354.541,0.20108234,0,-9.26673446960772,8.38099384307861,9.55237939907359,-2.88215851783752,0.1159845,0.1159845,432516843714930688,0,11.1033639149563,0.0234121538564362,11.0765449884768,11.1193629218087
355.8104,-0.67084265,0,-1.16116770793857,6.0684175491333,6.65704421760492,-1.13555204868317,0.1442429,0.1442429,433485787699374080,0,11.1908297468613,0.0155640388374081,11.1908297468613,11.2140060168333
355.79939,-0.85609119,0,-13.2811688878053,9.0592679977417,8.21155142836339,-5.29945755004883,0.3160048,0.3160048,433498157205186560,0,11.7371130374069,0.0508789162740798,11.7473730989327,11.8422953554024
355.84915,-0.54613631,0,-1.44078555203194,8.30928421020508,8.2110805756613,-1.424241065979,0.07041261,0.07041261,433500905984256000,0,10.9224832476472,0.014639113501019,10.9027794565083,10.9224832476472
355.5473,-0.13135067,0,-2.89631225728136,7.93841457366943,8.77197093249018,-2.25387716293335,0.1344031,0.1344031,433513000612161536,0,11.2316727445002,0.0285603967265782,11.1884598675,11.2448462328949
355.65404,-0.47714425,0,-1.16963648363645,7.03789520263672,7.11282601500254,-1.13720631599426,0.0366518,0.0366518,433515199635417088,0,10.0598234043953,0.0106968373243922,10.0496866891081,10.0609018266205
357.55509,-0.47423197,0,-1.01462334278798,5.69453907012939,5.69453907468262,-1.01479029655457,0.09167173,0.09167173,770189795644172288,0,9.58434388658838,0.0272105198304931,9.58434388658838,9.58434388658838
359.57136,-0.26579125,0,-1.48432379345635,6.99877214431763,7.19658937789688,-1.54052364826202,0.1101519,0.1101519,771298922629982208,0,10.5575575099207,0.0232359255099126,10.5575575099207,10.6051257319293
358.70886,-0.14077248,0,-14.5174861005801,9.12973499298096,9.49262663865636,-33,0.1966439,0.1966439,771323111885793280,0,11.6436235718255,0.0259021942920545,11.6154624717193,11.6659875346227
359.40895,1.1464312,0,-1.01443605850784,5.69453907012939,5.69455149919773,-1.01479029655457,0.1201952,0.1201952,771336855781140480,0,9.5984689508869,0.0300946581250478,9.5984689508869,9.5984689508869
359.87759,0.76691402,0,-1.25722434522061,6.39322996139526,6.87546662036043,-1.25840783119202,0.1112453,0.1112453,771360220403230720,0,10.634734655226,0.0277263830536337,10.6215892702512,10.6729316121672
359.59815,-1.239383,0,-1.08147278443599,6.13574314117432,6.32483148040264,-1.05661308765411,0.07841885,0.07841885,1228417595070244864,0,9.94496024857101,0.0285876608534411,9.94496024857101,9.99699853760219
359.55195,-0.970916,0,-1.08239205795277,6.58355951309204,6.34048725242863,-1.09648907184601,0.06406226,0.06406226,1228419794093500416,0,9.73679984232201,0.0251373823944073,9.72195028875162,9.76832537116093
359.63543,1.0727762,0,-1.04204307565649,5.69453907012939,5.25208761039107,-1.01098895072937,0.3015445,0.3015445,1228472570651633664,0,10.6497790776547,0.0595840200090809,10.6250977370804,10.7319730237633
359.95177,0.585897,0,-0.968825847520526,5.26003503799438,5.26277267721102,-0.969538688659668,0.1801746,0.1801746,1228491812105119744,0,10.5740093030346,0.025586768307826,10.5341305070336,10.5740093030346
358.79393,-0.145343,0,-1.03483815374704,5.26003503799438,5.72167239856798,-0.965798258781433,0.1835675,0.1835675,1229492088396081152,0,10.7065498910826,0.0451591909983994,10.7121362697096,10.7995140179097
357.66243,-1.1858781,0,-0.981160536490296,5.26003503799438,5.34248652035493,-0.969538688659668,0.1911645,0.1911645,1229518201797240832,0,10.0665730187969,0.0495520770148527,10.0414257953278,10.120808510207
357.26164,-0.775273,0,-1.08778733677607,5.69453907012939,6.21198005385468,-1.01098895072937,0.1152118,0.1152118,1229540741785610240,0,10.3244440920701,0.0248255265963369,10.3173783654261,10.3580457504883
356.79519,-0.45284603,0,-0.969510450305622,5.26003503799438,5.26003503869873,-0.969538688659668,0.1863156,0.1863156,1229568779332118528,0,10.3379067818694,0.0178962411195073,10.3379067818694,10.3379067818694
354.80178,-0.344714,0,-0.968912054058932,5.26003503799438,5.26003547303694,-0.969538688659668,0.1659817,0.1659817,1230682308927842304,0,10.558382953743,0.016970641899494,10.5332357302739,10.558382953743
354.46314,-0.50484,0,-1.0810178711488,6.13574314117432,6.32473658804494,-1.05661308765411,0.08398638,0.08398638,1230696327701096448,0,9.9948088378256,0.0270172599674189,9.9948088378256,10.04412160356
354.41202,0.58259004,0,-0.90485552896644,4.41145515441895,4.60495473802949,-0.871155500411987,0.3068898,0.3068898,1230705123794118656,0,10.6692939473438,0.0535158191672481,10.6697840186038,10.7702497279341
354.96448,0.86797,0,-12.8506696178291,8.25232982635498,9.28327784498902,-4.14935684204102,0.1819453,0.1819453,1230709521840629760,0,11.4220510197074,0.0248356129737046,11.395836823713,11.4447289418361
355.90727,1.1422802,0,-1.05241125219338,6.55772686004639,5.4331780590861,-1.19412744045258,0.2879109,0.2879109,1230752402794113024,0,10.6470588266406,0.0639381339627362,10.5182095674004,10.6380026414521
353.82587,-0.06909,0,-1.28869150874542,5.67530393600464,6.23195341042239,-1.26966655254364,0.2242646,0.2242646,1231766976024569856,0,11.5472617312086,0.0455387251159773,11.5386856856411,11.6287570557143
353.30925,-1.189885,0,-1.08727466067645,4.83231401443481,5.69581293628113,-0.924650609493256,0.2644173,0.2644173,1231769449925732352,0,10.9638518454022,0.0541987440215972,10.8748190177041,10.9751942580653
352.82032,0.35612407,0,-1.13659894457314,5.26003503799438,6.2498786956171,-0.969538688659668,0.1489742,0.1489742,1231850813786187776,0,10.5281931283888,0.0434879344927628,10.4843278435095,10.5652524662033
353.52584,0.22,0,-1.09649309410153,6.58355951309204,6.58355951459319,-1.09648907184601,0.03508079,0.03508079,1231875552797812736,0,9.13632022839487,0.0178386120585232,9.13632022839487,9.13632022839487
351.76171,-1.18436,0,-0.872409111530767,4.41145515441895,4.41151078095299,-0.872706115245819,0.2925774,0.2925774,1232873084671780864,0,10.7593376910391,0.0218526784363393,10.7593376910391,10.7593376910391
353.63699,-0.66162066,0,-1.06273334989018,6.13574314117432,6.19781108431983,-1.05447793006897,0.08392981,0.08392981,432386001831225344,0,11.1172998641529,0.00542348360063147,11.1172998641529,11.1172998641529
352.75862,-0.1319789,0,-1.09649165165564,6.58355951309204,6.58356672880896,-1.09648907184601,0.008509257,0.008509257,432422010837035008,0,8.23532344610726,0.0226768055344257,8.23532344610726,8.23532344610726
352.71862,0.87207207,0,-27.3085075418115,11.1247825622559,10.9815567537725,-33,0.1841669,0.1841669,432437129121916928,0,11.5248591822328,0.00927556248996188,11.5229402967378,11.5248591822328
353.22097,1.1993855,0,-1.31939323469881,8.07674312591553,7.97641405033269,-1.34750080108643,0.02803263,0.02803263,432460218866100224,0,10.4132938713647,0.0114191088889877,10.4075298792619,10.4333587455925
353.17115,0.37680194,0,-1.09171501153073,6.13574314117432,6.41349752605214,-1.05661308765411,0.08671652,0.08671652,432475062273075200,0,10.669815988587,0.020604450441457,10.669815988587,10.7164064106569
354.45377,0.57028871,0,-1.12630114143521,6.13574314117432,6.65758348913896,-1.05447793006897,0.08929267,0.08929267,432520417127720960,0,10.7875942084112,0.0222065173929894,10.7674429563535,10.8084808871797
356.08991,-1.1255175,0,-1.10220907103302,6.0684175491333,5.71109087029242,-1.14154970645905,0.280304,0.280304,433473143315654656,0,10.8808489915639,0.0470902870865475,10.7956432089993,10.8864208591635
355.85092,-0.80131313,0,-2.33513275442984,7.93841457366943,8.62309101432231,-2.25387716293335,0.1441072,0.1441072,433485512821467136,0,11.4116640469027,0.0295112263453247,11.3896727926259,11.4441148862884
356.31171,-0.46007757,0,-1.89687808089832,8.45239067077637,8.71093470589321,-1.87509083747864,0.0696701,0.0696701,433489086234257408,0,10.5919592574616,0.0288265627644572,10.5632006754723,10.6163783234491
355.43829,-1.2115651,0,-1.07199078537958,6.58355951309204,5.87538662053275,-1.10240745544434,0.2178729,0.2178729,433505578908674048,0,10.9250130115731,0.0311586068750167,10.8576205569316,10.9206528579106
353.79011,-0.76818955,0,-1.12972396979397,5.69453907012939,6.51985574041229,-1.01098895072937,0.09233922,0.09233922,767933048061716480,0,10.3466762866666,0.0265119284904576,10.3351228940042,10.3811323098014
353.6807,0.72082558,0,-1.0192964066531,3.13269662857056,3.86364752182369,-0.834843754768372,0.7138629,0.7138629,767967682677991424,0,11.6575260086007,0.0905497974890673,11.5883556582896,11.7494016170952
353.89901,0.77534916,0,-29.8542389688289,13.7848463058472,13.6637136839189,-33,0.0001099943,0.0001099943,767978677794269184,0,4.71374881545484,0.0114241909631056,4.71269999511071,4.71374881545484
354.17399,0.45951912,0,-1.08991114874838,6.13574314117432,6.43975452372168,-1.05447793006897,0.06677885,0.06677885,767992696567523328,0,10.5544278304664,0.0127604980820574,10.5544278304664,10.5768685003812
356.32876,-1.1725333,0,-1.14812732141953,5.69453907012939,6.49789827480676,-1.01098895072937,0.1190363,0.1190363,769050151858759680,0,10.6668192056804,0.0351580504221261,10.6471018219814,10.7098857400648
356.63453,1.2345616,0,-2.33981352991968,8.58833026885986,9.05919683523156,-2.40234732627869,0.0593855,0.0593855,769112824021542912,0,11.2182485184461,0.0152401294250369,11.2182485184461,11.250179382419
356.69542,0.95867016,0,-14.285358927899,8.09295845031738,8.6224348569389,-3.55305695533752,0.2857356,0.2857356,769136738399447040,0,11.6157081490815,0.0389698639078176,11.6118742040583,11.6816475206799
357.58978,0.22797897,0,-9.63384678796259,8.89205455780029,7.22441459416028,-14.7786865234375,0.4171763,0.4171763,769161477411072000,0,11.757818280367,0.0727108119071781,11.7277751617235,11.852679477199
358.80753,-0.83119155,0,-1.38799053225835,6.03811359405518,5.63612290492976,-1.47809743881226,0.4316596,0.4316596,770129047626737664,0,11.5331871311743,0.0550296766404072,11.4360828536206,11.5391589989091
358.92516,-0.33436087,0,-1.07795281664709,5.26003503799438,5.93657864760447,-0.971802473068237,0.164635,0.164635,770132895917434880,0,10.7716447657881,0.0366197122143231,10.7060603055661,10.7822486321441
359.26405,-0.42132512,0,-0.955214196905593,4.83231401443481,5.04564231785996,-0.92418897151947,0.2203329,0.2203329,770133445673248768,0,10.5146783611763,0.0540165166421931,10.4314285279752,10.5380138411387
358.77137,-0.01813223,0,-1.10602511530246,5.26003503799438,6.03624860034436,-0.967901110649109,0.196737,0.196737,770147739324409856,0,10.3988357901039,0.0544839938670492,10.3839662974448,10.484445584749
358.45782,-0.49990462,0,-0.970014614014909,5.26003503799438,5.27306008772907,-0.969538688659668,0.183783,0.183783,770160108830222336,0,10.2761378173401,0.0284973749531727,10.2362590213392,10.2761378173401
358.37734,0.046318652,0,-13.7738411227448,9.70509147644043,9.46216868835486,-3.28053116798401,0.1840933,0.1840933,770256316097652736,0,11.3267741177523,0.0253312974843695,11.3113289339421,11.3580802196007
358.58369,1.1124418,0,-13.4841846066446,8.63148880004883,9.33455450710476,-7.17450141906738,0.1664219,0.1664219,770260989022070784,0,11.1603605245446,0.0235866318507724,11.1358398795587,11.1793233858042
358.90731,1.1386936,0,-12.4287892008814,6.92320966720581,8.12008554617064,-3.50866723060608,0.2972331,0.2972331,770273358527883264,0,11.6908932496195,0.047089595387117,11.6653906683963,11.7554713263415
359.83755,-0.99379832,0,-11.3972453666353,8.16641712188721,8.04620363529085,-2.54026031494141,0.3418337,0.3418337,771304420188121088,0,11.5288302553656,0.0648734505789371,11.4845630946284,11.6040958701382
358.91615,-0.34410586,0,-0.999863847485597,5.26003503799438,5.47247418985047,-0.971802473068237,0.1971195,0.1971195,771318988717189120,0,10.6867626432774,0.0473958794143597,10.5767651886706,10.6717445108926
359.86124,1.1441004,0,-0.922874695796879,4.83231401443481,4.83231401443481,-0.922291576862335,0.2607126,0.2607126,771357196746254336,0,10.2337029249101,0.0396820660114016,10.2337029249101,10.2864353944115
359.8392,0.4517294,0,-0.922101082381995,4.83231401443481,4.8323177295076,-0.922291576862335,0.2446674,0.2446674,771364618449741824,0,10.4089073274032,0.0275315975988624,10.4089073274032,10.4089073274032
359.85486,0.0320727,0,-0.971893493621628,5.26003503799438,5.28377412267555,-0.969538688659668,0.1966246,0.1966246,1228398903372572672,0,10.3692703892439,0.0315473915374536,10.329391593243,10.3692703892439
359.83259,1.2324361,0,-1.59712244825009,7.22694778442383,7.68060272448192,-1.67278635501862,0.1236604,0.1236604,1228497034785351680,0,10.114141218374,0.0600934690799346,10.0940181735472,10.2071766089902
358.65542,-0.083807,0,-1.09654377407981,6.58355951309204,6.58356193075304,-1.09648907184601,0.007738721,0.007738721,1229491538640267264,0,7.46017888095057,0.0469054702501566,7.46017888095057,7.46017888095057
358.4218,-1.0673461,0,-0.983100960882608,5.26003503799438,5.35716377190366,-0.969538688659668,0.1903311,0.1903311,1229494287419336704,0,10.0921029060323,0.0435105510769329,10.0669556825633,10.1245452279538
357.25922,-1.248903,0,-1.01430210195119,5.69453907012939,5.69584108845643,-1.01479029655457,0.1125559,0.1125559,1229541016663517184,0,9.98019591807211,0.0305808826289601,9.95508529980485,9.98019591807211
356.80592,-0.924272,0,-1.1054242865965,5.69453907012939,6.28952279032031,-1.01098895072937,0.1284284,0.1284284,1229565205919328256,0,10.5118337925936,0.0318316435424886,10.5118337925936,10.5627109438462
356.98977,0.672879,0,-1.07392567615855,6.58355951309204,6.15763675728448,-1.09648907184601,0.1159446,0.1159446,1229592143954208768,0,10.2893556888521,0.0266134093504314,10.2706000129812,10.3115919048649
357.81831,1.0678071,0,-1.01584971427873,5.69453907012939,5.71894553798436,-1.01098895072937,0.09268761,0.09268761,1229605338093742080,0,9.635091484285,0.0242217142085282,9.635091484285,9.67491380937986
